 Ó‰,ÔªøProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
48157,234,20201115,20201127,20201122,17595,SO70863,49.99
48158,582,20201115,20201127,20201122,18589,SO70864,1700.99
48159,479,20201115,20201127,20201122,18589,SO70864,8.99
48160,477,20201115,20201127,20201122,18589,SO70864,4.99
48161,488,20201115,20201127,20201122,18589,SO70864,53.99
48162,581,20201115,20201127,20201122,18609,SO70865,1700.99
48163,222,20201115,20201127,20201122,18609,SO70865,34.99
48164,231,20201115,20201127,20201122,18609,SO70865,49.99
48165,382,20201115,20201127,20201122,25465,SO70866,1120.49
48166,214,20201115,20201127,20201122,25465,SO70866,34.99
48167,605,20201115,20201127,20201122,25460,SO70867,539.99
48168,477,20201115,20201127,20201122,25460,SO70867,4.99
48169,479,20201115,20201127,20201122,25460,SO70867,8.99
48170,584,20201115,20201127,20201122,24022,SO70868,539.99
48171,538,20201115,20201127,20201122,24022,SO70868,21.49
48172,605,20201115,20201127,20201122,25450,SO70869,539.99
48173,529,20201115,20201127,20201122,25450,SO70869,3.99
48174,538,20201115,20201127,20201122,25450,SO70869,21.49
48175,480,20201115,20201127,20201122,25450,SO70869,2.29
48176,585,20201115,20201127,20201122,11035,SO70870,742.35
48177,477,20201115,20201127,20201122,11035,SO70870,4.99
48178,479,20201115,20201127,20201122,11035,SO70870,8.99
48179,567,20201115,20201127,20201122,14672,SO70871,742.35
48180,477,20201115,20201127,20201122,14672,SO70871,4.99
48181,479,20201115,20201127,20201122,14672,SO70871,8.99
48182,583,20201115,20201127,20201122,22518,SO70872,1700.99
48183,217,20201115,20201127,20201122,22518,SO70872,34.99
48184,581,20201116,20201128,20201123,22592,SO70873,1700.99
48185,488,20201116,20201128,20201123,22592,SO70873,53.99
48186,539,20201116,20201128,20201123,15607,SO70874,24.99
48187,529,20201116,20201128,20201123,15607,SO70874,3.99
48188,485,20201116,20201128,20201123,19092,SO70875,21.98
48189,490,20201116,20201128,20201123,19092,SO70875,53.99
48190,225,20201116,20201128,20201123,28220,SO70876,8.99
48191,530,20201116,20201128,20201123,28220,SO70876,4.99
48192,530,20201116,20201128,20201123,28925,SO70877,4.99
48193,480,20201116,20201128,20201123,28925,SO70877,2.29
48194,380,20201116,20201128,20201123,16552,SO70878,2443.35
48195,540,20201116,20201128,20201123,16552,SO70878,32.60
48196,529,20201116,20201128,20201123,16552,SO70878,3.99
48197,473,20201116,20201128,20201123,16552,SO70878,63.50
48198,363,20201116,20201128,20201123,17648,SO70879,2294.99
48199,478,20201116,20201128,20201123,17648,SO70879,9.99
48200,477,20201116,20201128,20201123,17648,SO70879,4.99
48201,217,20201116,20201128,20201123,17648,SO70879,34.99
48202,363,20201116,20201128,20201123,19916,SO70880,2294.99
48203,478,20201116,20201128,20201123,19916,SO70880,9.99
48204,477,20201116,20201128,20201123,19916,SO70880,4.99
48205,225,20201116,20201128,20201123,19916,SO70880,8.99
48206,214,20201116,20201128,20201123,19916,SO70880,34.99
48207,353,20201116,20201128,20201123,12826,SO70881,2319.99
48208,485,20201116,20201128,20201123,12826,SO70881,21.98
48209,477,20201116,20201128,20201123,12826,SO70881,4.99
48210,478,20201116,20201128,20201123,12826,SO70881,9.99
48211,363,20201116,20201128,20201123,19070,SO70882,2294.99
48212,478,20201116,20201128,20201123,19070,SO70882,9.99
48213,591,20201116,20201128,20201123,19263,SO70883,564.99
48214,485,20201116,20201128,20201123,19263,SO70883,21.98
48215,582,20201116,20201128,20201123,22535,SO70884,1700.99
48216,231,20201116,20201128,20201123,22535,SO70884,49.99
48217,529,20201116,20201128,20201123,27374,SO70885,3.99
48218,480,20201116,20201128,20201123,27374,SO70885,2.29
48219,535,20201116,20201128,20201123,26323,SO70886,24.99
48220,480,20201116,20201128,20201123,26323,SO70886,2.29
48221,541,20201116,20201128,20201123,27200,SO70887,28.99
48222,530,20201116,20201128,20201123,27200,SO70887,4.99
48223,480,20201116,20201128,20201123,27200,SO70887,2.29
48224,528,20201116,20201128,20201123,23705,SO70888,4.99
48225,536,20201116,20201128,20201123,23705,SO70888,29.99
48226,222,20201116,20201128,20201123,23705,SO70888,34.99
48227,467,20201116,20201128,20201123,23705,SO70888,24.49
48228,536,20201116,20201128,20201123,23448,SO70889,29.99
48229,480,20201116,20201128,20201123,23448,SO70889,2.29
48230,478,20201116,20201128,20201123,21736,SO70890,9.99
48231,217,20201116,20201128,20201123,21736,SO70890,34.99
48232,234,20201116,20201128,20201123,21736,SO70890,49.99
48233,478,20201116,20201128,20201123,13290,SO70891,9.99
48234,477,20201116,20201128,20201123,13290,SO70891,4.99
48235,484,20201116,20201128,20201123,13290,SO70891,7.95
48236,475,20201116,20201128,20201123,27403,SO70892,69.99
48237,225,20201116,20201128,20201123,27403,SO70892,8.99
48238,491,20201116,20201128,20201123,27403,SO70892,53.99
48239,474,20201116,20201128,20201123,15878,SO70893,69.99
48240,225,20201116,20201128,20201123,15878,SO70893,8.99
48241,225,20201116,20201128,20201123,18576,SO70894,8.99
48242,474,20201116,20201128,20201123,18576,SO70894,69.99
48243,474,20201116,20201128,20201123,18660,SO70895,69.99
48244,477,20201116,20201128,20201123,18455,SO70896,4.99
48245,217,20201116,20201128,20201123,18455,SO70896,34.99
48246,467,20201116,20201128,20201123,18455,SO70896,24.49
48247,477,20201116,20201128,20201123,12964,SO70897,4.99
48248,475,20201116,20201128,20201123,27436,SO70898,69.99
48249,467,20201116,20201128,20201123,27436,SO70898,24.49
48250,528,20201116,20201128,20201123,14663,SO70899,4.99
48251,478,20201116,20201128,20201123,14663,SO70899,9.99
48252,477,20201116,20201128,20201123,14663,SO70899,4.99
48253,217,20201116,20201128,20201123,14663,SO70899,34.99
48254,228,20201116,20201128,20201123,14663,SO70899,49.99
48255,485,20201116,20201128,20201123,19847,SO70900,21.98
48256,477,20201116,20201128,20201123,22453,SO70901,4.99
48257,222,20201116,20201128,20201123,22453,SO70901,34.99
48258,538,20201116,20201128,20201123,28552,SO70902,21.49
48259,541,20201116,20201128,20201123,14983,SO70903,28.99
48260,530,20201116,20201128,20201123,14983,SO70903,4.99
48261,480,20201116,20201128,20201123,14983,SO70903,2.29
48262,541,20201116,20201128,20201123,26925,SO70904,28.99
48263,530,20201116,20201128,20201123,26925,SO70904,4.99
48264,480,20201116,20201128,20201123,26925,SO70904,2.29
48265,530,20201116,20201128,20201123,16601,SO70905,4.99
48266,480,20201116,20201128,20201123,16601,SO70905,2.29
48267,537,20201116,20201128,20201123,11268,SO70906,35.00
48268,485,20201116,20201128,20201123,11268,SO70906,21.98
48269,222,20201116,20201128,20201123,11268,SO70906,34.99
48270,537,20201116,20201128,20201123,11703,SO70907,35.00
48271,480,20201116,20201128,20201123,11703,SO70907,2.29
48272,478,20201116,20201128,20201123,12629,SO70908,9.99
48273,225,20201116,20201128,20201123,12629,SO70908,8.99
48274,214,20201116,20201128,20201123,12629,SO70908,34.99
48275,478,20201116,20201128,20201123,13588,SO70909,9.99
48276,477,20201116,20201128,20201123,13588,SO70909,4.99
48277,237,20201116,20201128,20201123,12564,SO70910,49.99
48278,467,20201116,20201128,20201123,12564,SO70910,24.49
48279,376,20201116,20201128,20201123,16365,SO70911,2443.35
48280,529,20201116,20201128,20201123,16365,SO70911,3.99
48281,540,20201116,20201128,20201123,16365,SO70911,32.60
48282,480,20201116,20201128,20201123,16365,SO70911,2.29
48283,484,20201116,20201128,20201123,16365,SO70911,7.95
48284,355,20201116,20201128,20201123,17441,SO70912,2319.99
48285,485,20201116,20201128,20201123,17441,SO70912,21.98
48286,490,20201116,20201128,20201123,17441,SO70912,53.99
48287,225,20201116,20201128,20201123,17441,SO70912,8.99
48288,590,20201116,20201128,20201123,15284,SO70913,769.49
48289,485,20201116,20201128,20201123,15284,SO70913,21.98
48290,217,20201116,20201128,20201123,15284,SO70913,34.99
48291,234,20201116,20201128,20201123,15284,SO70913,49.99
48292,467,20201116,20201128,20201123,15284,SO70913,24.49
48293,359,20201116,20201128,20201123,13711,SO70914,2294.99
48294,485,20201116,20201128,20201123,13711,SO70914,21.98
48295,472,20201116,20201128,20201123,13711,SO70914,63.50
48296,355,20201116,20201128,20201123,18961,SO70915,2319.99
48297,478,20201116,20201128,20201123,18961,SO70915,9.99
48298,477,20201116,20201128,20201123,18961,SO70915,4.99
48299,214,20201116,20201128,20201123,18961,SO70915,34.99
48300,563,20201116,20201128,20201123,17203,SO70916,2384.07
48301,477,20201116,20201128,20201123,17203,SO70916,4.99
48302,479,20201116,20201128,20201123,17203,SO70916,8.99
48303,484,20201116,20201128,20201123,17203,SO70916,7.95
48304,580,20201116,20201128,20201123,24459,SO70917,1700.99
48305,488,20201116,20201128,20201123,24459,SO70917,53.99
48306,463,20201116,20201128,20201123,24459,SO70917,24.49
48307,581,20201116,20201128,20201123,24366,SO70918,1700.99
48308,390,20201116,20201128,20201123,27586,SO70919,1120.49
48309,374,20201116,20201128,20201123,21946,SO70920,2443.35
48310,540,20201116,20201128,20201123,21946,SO70920,32.60
48311,480,20201116,20201128,20201123,21946,SO70920,2.29
48312,599,20201116,20201128,20201123,12584,SO70921,539.99
48313,485,20201116,20201128,20201123,12584,SO70921,21.98
48314,594,20201116,20201128,20201123,18202,SO70922,564.99
48315,597,20201116,20201128,20201123,18203,SO70923,539.99
48316,488,20201116,20201128,20201123,18203,SO70923,53.99
48317,569,20201116,20201128,20201123,11168,SO70924,742.35
48318,217,20201116,20201128,20201123,11168,SO70924,34.99
48319,573,20201116,20201128,20201123,27663,SO70925,2384.07
48320,222,20201116,20201128,20201123,27663,SO70925,34.99
48321,231,20201116,20201128,20201123,27663,SO70925,49.99
48322,584,20201116,20201128,20201123,23845,SO70926,539.99
48323,479,20201116,20201128,20201123,23845,SO70926,8.99
48324,477,20201116,20201128,20201123,23845,SO70926,4.99
48325,491,20201116,20201128,20201123,23845,SO70926,53.99
48326,583,20201116,20201128,20201123,17654,SO70927,1700.99
48327,237,20201116,20201128,20201123,17654,SO70927,49.99
48328,481,20201116,20201128,20201123,17654,SO70927,8.99
48329,581,20201116,20201128,20201123,18646,SO70928,1700.99
48330,217,20201116,20201128,20201123,18646,SO70928,34.99
48331,583,20201116,20201128,20201123,18567,SO70929,1700.99
48332,583,20201116,20201128,20201123,18568,SO70930,1700.99
48333,539,20201116,20201128,20201123,18568,SO70930,24.99
48334,529,20201116,20201128,20201123,18568,SO70930,3.99
48335,480,20201116,20201128,20201123,18568,SO70930,2.29
48336,580,20201116,20201128,20201123,18597,SO70931,1700.99
48337,214,20201116,20201128,20201123,18597,SO70931,34.99
48338,465,20201116,20201128,20201123,18597,SO70931,24.49
48339,583,20201116,20201128,20201123,18598,SO70932,1700.99
48340,382,20201116,20201128,20201123,20883,SO70933,1120.49
48341,539,20201116,20201128,20201123,20883,SO70933,24.99
48342,529,20201116,20201128,20201123,20883,SO70933,3.99
48343,388,20201116,20201128,20201123,25510,SO70934,1120.49
48344,479,20201116,20201128,20201123,25510,SO70934,8.99
48345,477,20201116,20201128,20201123,25510,SO70934,4.99
48346,465,20201116,20201128,20201123,25510,SO70934,24.49
48347,491,20201116,20201128,20201123,25510,SO70934,53.99
48348,606,20201116,20201128,20201123,27175,SO70935,539.99
48349,529,20201116,20201128,20201123,27175,SO70935,3.99
48350,538,20201116,20201128,20201123,27175,SO70935,21.49
48351,578,20201116,20201128,20201123,14261,SO70936,1214.85
48352,214,20201116,20201128,20201123,14261,SO70936,34.99
48353,579,20201116,20201128,20201123,13112,SO70937,1214.85
48354,214,20201116,20201128,20201123,13112,SO70937,34.99
48355,467,20201116,20201128,20201123,13112,SO70937,24.49
48356,581,20201116,20201128,20201123,22468,SO70938,1700.99
48357,581,20201116,20201128,20201123,19256,SO70939,1700.99
48358,214,20201116,20201128,20201123,19256,SO70939,34.99
48359,604,20201116,20201128,20201123,27974,SO70940,539.99
48360,477,20201116,20201128,20201123,27974,SO70940,4.99
48361,479,20201116,20201128,20201123,27974,SO70940,8.99
48362,582,20201117,20201129,20201124,22536,SO70941,1700.99
48363,228,20201117,20201129,20201124,22536,SO70941,49.99
48364,465,20201117,20201129,20201124,22536,SO70941,24.49
48365,539,20201117,20201129,20201124,14674,SO70942,24.99
48366,529,20201117,20201129,20201124,14674,SO70942,3.99
48367,471,20201117,20201129,20201124,14674,SO70942,63.50
48368,529,20201117,20201129,20201124,15149,SO70943,3.99
48369,539,20201117,20201129,20201124,15149,SO70943,24.99
48370,528,20201117,20201129,20201124,13995,SO70944,4.99
48371,535,20201117,20201129,20201124,13995,SO70944,24.99
48372,536,20201117,20201129,20201124,17245,SO70945,29.99
48373,481,20201117,20201129,20201124,17245,SO70945,8.99
48374,536,20201117,20201129,20201124,21392,SO70946,29.99
48375,536,20201117,20201129,20201124,16614,SO70947,29.99
48376,480,20201117,20201129,20201124,16614,SO70947,2.29
48377,536,20201117,20201129,20201124,15253,SO70948,29.99
48378,528,20201117,20201129,20201124,15253,SO70948,4.99
48379,217,20201117,20201129,20201124,15253,SO70948,34.99
48380,538,20201117,20201129,20201124,19604,SO70949,21.49
48381,480,20201117,20201129,20201124,19604,SO70949,2.29
48382,537,20201117,20201129,20201124,21965,SO70950,35.00
48383,528,20201117,20201129,20201124,21965,SO70950,4.99
48384,214,20201117,20201129,20201124,21965,SO70950,34.99
48385,463,20201117,20201129,20201124,21965,SO70950,24.49
48386,529,20201117,20201129,20201124,18741,SO70951,3.99
48387,538,20201117,20201129,20201124,18741,SO70951,21.49
48388,222,20201117,20201129,20201124,18741,SO70951,34.99
48389,480,20201117,20201129,20201124,18294,SO70952,2.29
48390,376,20201117,20201129,20201124,15094,SO70953,2443.35
48391,483,20201117,20201129,20201124,15094,SO70953,120.00
48392,359,20201117,20201129,20201124,14778,SO70954,2294.99
48393,477,20201117,20201129,20201124,14778,SO70954,4.99
48394,478,20201117,20201129,20201124,14778,SO70954,9.99
48395,217,20201117,20201129,20201124,14778,SO70954,34.99
48396,357,20201117,20201129,20201124,19944,SO70955,2319.99
48397,480,20201117,20201129,20201124,19944,SO70955,2.29
48398,599,20201117,20201129,20201124,16253,SO70956,539.99
48399,580,20201117,20201129,20201124,19285,SO70957,1700.99
48400,234,20201117,20201129,20201124,19285,SO70957,49.99
48401,480,20201117,20201129,20201124,16497,SO70958,2.29
48402,540,20201117,20201129,20201124,25377,SO70959,32.60
48403,540,20201117,20201129,20201124,24679,SO70960,32.60
48404,529,20201117,20201129,20201124,24679,SO70960,3.99
48405,217,20201117,20201129,20201124,24679,SO70960,34.99
48406,477,20201117,20201129,20201124,21290,SO70961,4.99
48407,478,20201117,20201129,20201124,21290,SO70961,9.99
48408,225,20201117,20201129,20201124,21290,SO70961,8.99
48409,474,20201117,20201129,20201124,18970,SO70962,69.99
48410,471,20201117,20201129,20201124,18970,SO70962,63.50
48411,475,20201117,20201129,20201124,18830,SO70963,69.99
48412,234,20201117,20201129,20201124,18830,SO70963,49.99
48413,475,20201117,20201129,20201124,20311,SO70964,69.99
48414,228,20201117,20201129,20201124,20311,SO70964,49.99
48415,477,20201117,20201129,20201124,17684,SO70965,4.99
48416,528,20201117,20201129,20201124,15159,SO70966,4.99
48417,480,20201117,20201129,20201124,15159,SO70966,2.29
48418,485,20201117,20201129,20201124,14837,SO70967,21.98
48419,478,20201117,20201129,20201124,14837,SO70967,9.99
48420,217,20201117,20201129,20201124,14837,SO70967,34.99
48421,231,20201117,20201129,20201124,14837,SO70967,49.99
48422,485,20201117,20201129,20201124,16825,SO70968,21.98
48423,477,20201117,20201129,20201124,16825,SO70968,4.99
48424,467,20201117,20201129,20201124,16825,SO70968,24.49
48425,478,20201117,20201129,20201124,16825,SO70968,9.99
48426,474,20201117,20201129,20201124,13673,SO70969,69.99
48427,463,20201117,20201129,20201124,13673,SO70969,24.49
48428,536,20201117,20201129,20201124,22811,SO70970,29.99
48429,528,20201117,20201129,20201124,22811,SO70970,4.99
48430,477,20201117,20201129,20201124,20939,SO70971,4.99
48431,481,20201117,20201129,20201124,20939,SO70971,8.99
48432,541,20201117,20201129,20201124,11389,SO70972,28.99
48433,530,20201117,20201129,20201124,11389,SO70972,4.99
48434,214,20201117,20201129,20201124,11389,SO70972,34.99
48435,529,20201117,20201129,20201124,19484,SO70973,3.99
48436,222,20201117,20201129,20201124,19484,SO70973,34.99
48437,541,20201117,20201129,20201124,13544,SO70974,28.99
48438,530,20201117,20201129,20201124,13544,SO70974,4.99
48439,222,20201117,20201129,20201124,13544,SO70974,34.99
48440,541,20201117,20201129,20201124,13609,SO70975,28.99
48441,530,20201117,20201129,20201124,13609,SO70975,4.99
48442,487,20201117,20201129,20201124,13609,SO70975,54.99
48443,541,20201117,20201129,20201124,27320,SO70976,28.99
48444,530,20201117,20201129,20201124,27320,SO70976,4.99
48445,530,20201117,20201129,20201124,15075,SO70977,4.99
48446,537,20201117,20201129,20201124,14363,SO70978,35.00
48447,528,20201117,20201129,20201124,14363,SO70978,4.99
48448,222,20201117,20201129,20201124,14363,SO70978,34.99
48449,472,20201117,20201129,20201124,14363,SO70978,63.50
48450,537,20201117,20201129,20201124,12425,SO70979,35.00
48451,528,20201117,20201129,20201124,12425,SO70979,4.99
48452,228,20201117,20201129,20201124,12425,SO70979,49.99
48453,485,20201117,20201129,20201124,12455,SO70980,21.98
48454,537,20201117,20201129,20201124,12175,SO70981,35.00
48455,478,20201117,20201129,20201124,12663,SO70982,9.99
48456,477,20201117,20201129,20201124,12663,SO70982,4.99
48457,488,20201117,20201129,20201124,12663,SO70982,53.99
48458,225,20201117,20201129,20201124,12626,SO70983,8.99
48459,485,20201117,20201129,20201124,18826,SO70984,21.98
48460,477,20201117,20201129,20201124,18826,SO70984,4.99
48461,478,20201117,20201129,20201124,18826,SO70984,9.99
48462,222,20201117,20201129,20201124,18826,SO70984,34.99
48463,467,20201117,20201129,20201124,18826,SO70984,24.49
48464,353,20201117,20201129,20201124,17582,SO70985,2319.99
48465,478,20201117,20201129,20201124,17582,SO70985,9.99
48466,477,20201117,20201129,20201124,17582,SO70985,4.99
48467,472,20201117,20201129,20201124,17582,SO70985,63.50
48468,363,20201117,20201129,20201124,18067,SO70986,2294.99
48469,472,20201117,20201129,20201124,18067,SO70986,63.50
48470,485,20201117,20201129,20201124,18067,SO70986,21.98
48471,353,20201117,20201129,20201124,17537,SO70987,2319.99
48472,353,20201117,20201129,20201124,17545,SO70988,2319.99
48473,485,20201117,20201129,20201124,17545,SO70988,21.98
48474,355,20201117,20201129,20201124,17580,SO70989,2319.99
48475,214,20201117,20201129,20201124,17580,SO70989,34.99
48476,234,20201117,20201129,20201124,17580,SO70989,49.99
48477,587,20201117,20201129,20201124,15256,SO70990,769.49
48478,474,20201117,20201129,20201124,15256,SO70990,69.99
48479,225,20201117,20201129,20201124,15256,SO70990,8.99
48480,357,20201117,20201129,20201124,17424,SO70991,2319.99
48481,528,20201117,20201129,20201124,17424,SO70991,4.99
48482,537,20201117,20201129,20201124,17424,SO70991,35.00
48483,471,20201117,20201129,20201124,17424,SO70991,63.50
48484,363,20201117,20201129,20201124,13247,SO70992,2294.99
48485,485,20201117,20201129,20201124,13247,SO70992,21.98
48486,228,20201117,20201129,20201124,13247,SO70992,49.99
48487,357,20201117,20201129,20201124,16969,SO70993,2319.99
48488,483,20201117,20201129,20201124,16969,SO70993,120.00
48489,359,20201117,20201129,20201124,16981,SO70994,2294.99
48490,477,20201117,20201129,20201124,16981,SO70994,4.99
48491,478,20201117,20201129,20201124,16981,SO70994,9.99
48492,484,20201117,20201129,20201124,16981,SO70994,7.95
48493,361,20201117,20201129,20201124,18971,SO70995,2294.99
48494,485,20201117,20201129,20201124,18971,SO70995,21.98
48495,214,20201117,20201129,20201124,18971,SO70995,34.99
48496,357,20201117,20201129,20201124,17140,SO70996,2319.99
48497,574,20201117,20201129,20201124,18135,SO70997,2384.07
48498,477,20201117,20201129,20201124,18135,SO70997,4.99
48499,479,20201117,20201129,20201124,18135,SO70997,8.99
48500,576,20201117,20201129,20201124,12307,SO70998,2384.07
48501,582,20201117,20201129,20201124,22910,SO70999,1700.99
48502,388,20201117,20201129,20201124,26443,SO71000,1120.49
48503,217,20201117,20201129,20201124,26443,SO71000,34.99
48504,605,20201117,20201129,20201124,25716,SO71001,539.99
48505,472,20201117,20201129,20201124,25716,SO71001,63.50
48506,584,20201117,20201129,20201124,25926,SO71002,539.99
48507,479,20201117,20201129,20201124,25926,SO71002,8.99
48508,477,20201117,20201129,20201124,25926,SO71002,4.99
48509,487,20201117,20201129,20201124,25926,SO71002,54.99
48510,363,20201117,20201129,20201124,15753,SO71003,2294.99
48511,487,20201117,20201129,20201124,15753,SO71003,54.99
48512,577,20201117,20201129,20201124,26050,SO71004,1214.85
48513,214,20201117,20201129,20201124,26050,SO71004,34.99
48514,566,20201117,20201129,20201124,24666,SO71005,742.35
48515,228,20201117,20201129,20201124,24666,SO71005,49.99
48516,573,20201117,20201129,20201124,24828,SO71006,2384.07
48517,217,20201117,20201129,20201124,24828,SO71006,34.99
48518,564,20201117,20201129,20201124,24958,SO71007,2384.07
48519,584,20201117,20201129,20201124,23715,SO71008,539.99
48520,584,20201117,20201129,20201124,23724,SO71009,539.99
48521,479,20201117,20201129,20201124,23724,SO71009,8.99
48522,477,20201117,20201129,20201124,23724,SO71009,4.99
48523,214,20201117,20201129,20201124,23724,SO71009,34.99
48524,604,20201117,20201129,20201124,23821,SO71010,539.99
48525,477,20201117,20201129,20201124,23821,SO71010,4.99
48526,479,20201117,20201129,20201124,23821,SO71010,8.99
48527,222,20201117,20201129,20201124,23821,SO71010,34.99
48528,234,20201117,20201129,20201124,23821,SO71010,49.99
48529,604,20201117,20201129,20201124,23837,SO71011,539.99
48530,217,20201117,20201129,20201124,23837,SO71011,34.99
48531,605,20201117,20201129,20201124,23853,SO71012,539.99
48532,477,20201117,20201129,20201124,23853,SO71012,4.99
48533,479,20201117,20201129,20201124,23853,SO71012,8.99
48534,214,20201117,20201129,20201124,23853,SO71012,34.99
48535,582,20201117,20201129,20201124,18762,SO71013,1700.99
48536,539,20201117,20201129,20201124,18762,SO71013,24.99
48537,529,20201117,20201129,20201124,18762,SO71013,3.99
48538,217,20201117,20201129,20201124,18762,SO71013,34.99
48539,583,20201117,20201129,20201124,18596,SO71014,1700.99
48540,234,20201117,20201129,20201124,18596,SO71014,49.99
48541,467,20201117,20201129,20201124,18596,SO71014,24.49
48542,384,20201117,20201129,20201124,25500,SO71015,1120.49
48543,237,20201117,20201129,20201124,25500,SO71015,49.99
48544,606,20201117,20201129,20201124,13406,SO71016,539.99
48545,217,20201117,20201129,20201124,13406,SO71016,34.99
48546,604,20201117,20201129,20201124,25459,SO71017,539.99
48547,477,20201117,20201129,20201124,25459,SO71017,4.99
48548,479,20201117,20201129,20201124,25459,SO71017,8.99
48549,563,20201117,20201129,20201124,12125,SO71018,2384.07
48550,541,20201117,20201129,20201124,12125,SO71018,28.99
48551,530,20201117,20201129,20201124,12125,SO71018,4.99
48552,575,20201117,20201129,20201124,24708,SO71019,2384.07
48553,217,20201117,20201129,20201124,24708,SO71019,34.99
48554,575,20201117,20201129,20201124,13135,SO71020,2384.07
48555,217,20201117,20201129,20201124,13135,SO71020,34.99
48556,605,20201117,20201129,20201124,27985,SO71021,539.99
48557,583,20201117,20201129,20201124,19181,SO71022,1700.99
48558,214,20201117,20201129,20201124,19181,SO71022,34.99
48559,481,20201117,20201129,20201124,13081,SO71023,8.99
48560,561,20201117,20201129,20201124,13081,SO71023,2384.07
48561,580,20201118,20201130,20201125,26363,SO71024,1700.99
48562,222,20201118,20201130,20201125,26363,SO71024,34.99
48563,225,20201118,20201130,20201125,26363,SO71024,8.99
48564,485,20201118,20201130,20201125,19569,SO71025,21.98
48565,489,20201118,20201130,20201125,19569,SO71025,53.99
48566,528,20201118,20201130,20201125,24896,SO71026,4.99
48567,480,20201118,20201130,20201125,24896,SO71026,2.29
48568,484,20201118,20201130,20201125,24896,SO71026,7.95
48569,463,20201118,20201130,20201125,12361,SO71027,24.49
48570,357,20201118,20201130,20201125,19048,SO71028,2319.99
48571,480,20201118,20201130,20201125,19048,SO71028,2.29
48572,357,20201118,20201130,20201125,19058,SO71029,2319.99
48573,478,20201118,20201130,20201125,19058,SO71029,9.99
48574,477,20201118,20201130,20201125,19058,SO71029,4.99
48575,484,20201118,20201130,20201125,19058,SO71029,7.95
48576,353,20201118,20201130,20201125,12846,SO71030,2319.99
48577,478,20201118,20201130,20201125,12846,SO71030,9.99
48578,477,20201118,20201130,20201125,12846,SO71030,4.99
48579,488,20201118,20201130,20201125,12846,SO71030,53.99
48580,591,20201118,20201130,20201125,19260,SO71031,564.99
48581,535,20201118,20201130,20201125,19260,SO71031,24.99
48582,480,20201118,20201130,20201125,19260,SO71031,2.29
48583,596,20201118,20201130,20201125,22680,SO71032,539.99
48584,485,20201118,20201130,20201125,22680,SO71032,21.98
48585,231,20201118,20201130,20201125,22680,SO71032,49.99
48586,225,20201118,20201130,20201125,22680,SO71032,8.99
48587,539,20201118,20201130,20201125,28815,SO71033,24.99
48588,529,20201118,20201130,20201125,28815,SO71033,3.99
48589,480,20201118,20201130,20201125,28815,SO71033,2.29
48590,541,20201118,20201130,20201125,27381,SO71034,28.99
48591,530,20201118,20201130,20201125,27381,SO71034,4.99
48592,214,20201118,20201130,20201125,27381,SO71034,34.99
48593,541,20201118,20201130,20201125,26793,SO71035,28.99
48594,530,20201118,20201130,20201125,26793,SO71035,4.99
48595,487,20201118,20201130,20201125,26793,SO71035,54.99
48596,530,20201118,20201130,20201125,11185,SO71036,4.99
48597,214,20201118,20201130,20201125,11185,SO71036,34.99
48598,535,20201118,20201130,20201125,25968,SO71037,24.99
48599,535,20201118,20201130,20201125,26067,SO71038,24.99
48600,528,20201118,20201130,20201125,26067,SO71038,4.99
48601,217,20201118,20201130,20201125,26067,SO71038,34.99
48602,541,20201118,20201130,20201125,26168,SO71039,28.99
48603,480,20201118,20201130,20201125,26168,SO71039,2.29
48604,536,20201118,20201130,20201125,23843,SO71040,29.99
48605,482,20201118,20201130,20201125,23843,SO71040,8.99
48606,478,20201118,20201130,20201125,20511,SO71041,9.99
48607,477,20201118,20201130,20201125,20511,SO71041,4.99
48608,477,20201118,20201130,20201125,18101,SO71042,4.99
48609,217,20201118,20201130,20201125,18101,SO71042,34.99
48610,467,20201118,20201130,20201125,18101,SO71042,24.49
48611,477,20201118,20201130,20201125,19221,SO71043,4.99
48612,487,20201118,20201130,20201125,19221,SO71043,54.99
48613,477,20201118,20201130,20201125,25340,SO71044,4.99
48614,477,20201118,20201130,20201125,16718,SO71045,4.99
48615,482,20201118,20201130,20201125,16718,SO71045,8.99
48616,485,20201118,20201130,20201125,13833,SO71046,21.98
48617,214,20201118,20201130,20201125,13833,SO71046,34.99
48618,231,20201118,20201130,20201125,13833,SO71046,49.99
48619,535,20201118,20201130,20201125,18048,SO71047,24.99
48620,528,20201118,20201130,20201125,18048,SO71047,4.99
48621,214,20201118,20201130,20201125,18048,SO71047,34.99
48622,538,20201118,20201130,20201125,20727,SO71048,21.49
48623,225,20201118,20201130,20201125,20727,SO71048,8.99
48624,538,20201118,20201130,20201125,27833,SO71049,21.49
48625,477,20201118,20201130,20201125,26387,SO71050,4.99
48626,529,20201118,20201130,20201125,20953,SO71051,3.99
48627,486,20201118,20201130,20201125,20953,SO71051,159.00
48628,530,20201118,20201130,20201125,16264,SO71052,4.99
48629,222,20201118,20201130,20201125,16264,SO71052,34.99
48630,541,20201118,20201130,20201125,28461,SO71053,28.99
48631,530,20201118,20201130,20201125,28461,SO71053,4.99
48632,530,20201118,20201130,20201125,25471,SO71054,4.99
48633,214,20201118,20201130,20201125,25471,SO71054,34.99
48634,537,20201118,20201130,20201125,12955,SO71055,35.00
